100;00734;691 00;OLYMPOS;HOTEL;C;2;2**;30;50;Hotel Enterprises Olympos (S.A.);Komotini;37 Orfeos;691 00 Komotini;RODOPI;THRAKI;;;2531-037690/2;;;;2531-037693;;;;holympos@otenet.gr;www.hotel-olympos.gr;;;50,00 & 55,00;;60,00 & 65,00;;;8;;Jan-Dec;25kms;25kms;;60kms;500m;T;F;F;T;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;T;F;F;F;F;F;F;F;F;F;F;F;F;F;F;T;F;F;T;F;T;F;F;T;T;F;T;F;F;F;F;F;T
101;00737;845 02;KORTHION;HOTEL;C;2;2**;15;26;Io.Manessis;Ormos Korthi;;845 02 Andros;CYCLADES ISLANDS;CYCLADES;ANDROS;;2282-061218;;;;2282-061118;;2282-061218;2282-061118;;www.andros.gr/manesis;;;30,00 - 45,00;;40,00 - 60,00;;;5;;Jan-Dec;5m;38kms;20kms;;100m;T;T;F;T;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;T;T;F;T;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;T;F;F;T;F;F;F;F;F;F
102;00739;201 00;ACROPOLIS;HOTEL;C;2;2**;27;49;Sp.Stamatopoulos & Co;Korinthos;25 Vass. Georgiou;201 00 Korinthos;KORINTHIA;PELOPONNESE;;;2741-026568;21104;22430;;;;;;acropoli@otenet.gr;;;;60,00 & 75,00;;70,00 & 90,00;;;5,00 & 8,00;;Jan-Dec;100m;;;;;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;T;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F
103;00742;201 00;KONSTANDATOS;HOTEL;C;2;2**;25;48;Ghikas-Konstandatos;Korinthos;3 Dervenakion;201 00 Korinthos;KORINTHIA;PELOPONNESE;;;2741-022120;71707;25311;;2741-085634;;;;;;;;;;;;;;;Jan-Dec;80m;150m;;90kms;700m;T;F;F;F;F;F;F;F;F;F;F;F;F;T;F;F;F;F;F;F;F;F;F;T;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;T;T;F;T;F;F;F;F;F;F
104;00761;245 00;VASSILIKON;HOTEL;C;2;2**;24;45;Io.Hristodoulou Monotour Ltd;Kyparissia;7 Kalatzakou;245 00 Kyparissia;MESSINIA;PELOPONNESE;;;2761-022655;22455;;;2761-024413;;;;;;;;45,00 & 58,00;;55,00 & 75,00;;;;;Jan-Dec;800m;800m;;60kms;500m;T;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;T;F;T;T;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;T;F;T;F;F;F;F;F;F
105;00765;853 00;DODECANESSUS;HOTEL;D;1;1*;19;33;Argyro Hartofyllis;Kos;2 Alex. Ipsilandou;853 00 Kos;DODECANESSUS ISLANDS;DODECANESSUS;KOS;;2242-028460;22860;;;;;;;;;;;;;;;;;;Jan-Dec;500m;100m;;25kms;700m;F;T;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F
106;00772;572 00;MEGAS ALEXANDROS;HOTEL;C;2;2**;82;152;Municipal Enterprises of Langada;Loutra Langada;;572 00 Loutra Langada;THESSALONIKI;MACEDONIA;;;2394-022488;;;;2394-023090;;;;;;;;28,00 & 32,00;;37,00 & 46,00;;;4,5;10,27;Joun-Oct;25kms;;;;;F;F;T;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;T;F;F;F;F;T;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F
107;00797;412 23;DIETHNES;HOTEL;D;1;1*;14;23;Con. Papaefstathiou;Larissa;Platia O.S.E.;412 23 Larissa;LARISSA;THESSALIA;;;241-0234210;282749;;;241-0234210;;;;;;;;36;;46;;;4;;Jan-Dec;48kms;60kms;;4kms;2kms;F;T;F;T;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;T;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;T;F;F;F;F;F;F
108;00801;412 21;MAKEDONIA;HOTEL;D;1;1*;13;24;Dim.Tsianas;Larissa;5 Polikarpou;412 21 Larissa;LARISSA;THESSALIA;;;241-0226008;535189;;;;;;;;;;;37;;50;;;;;Jan-Dec;50kms;60kms;;2kms;300m;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;T;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F
109;00803;412 23;NEON;HOTEL;D;1;1*;7;14;Ast.Papastergiou & Co;Larissa;Platia O.S.E.;412 23 Larissa;LARISSA;THESSALIA;;;241-0554111;;;;;;;;;;;;;30;;;;;;Jan-Dec;;;;;;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;T;T;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F
110;00818;321 00;ERKYNA;HOTEL;D;1;1*;8;15;G.Hryssikos;Livadia;6 I. Lapa;321 00 Livadia;VIOTIA;CENTRAL GREECE;;;2261-081032;;;;;;;;;;;;;;;;;;;Jan-Dec;;;;;;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;T;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F
111;00824;311 00;PATRAE;TRADITIONAL HOTEL;B;3;B'CLASS;8;15;Afendra Katopodis;Lefkada;1 Meganissiou;311 00 Lefkada;LEFKADA;IONIAN ISLANDS;LEFKADA;;2645-022359;;;;;;;;;;;;;;40,00 & 70,00;50,00 - 120,00;;;;Jan-Dec;;;;;;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;T;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F
112;00839;203 00;PETIT PALAIS;HOTEL;C;2;2**;36;64;Marinos Skliris;Loutraki;48 G. Lekka;203 00 Loutraki;KORINTHIA;PELOPONNESE;;;2744-061977;;;;2744-061973;;;;sklirism@otenet.gr;www.petitpalais.gr;;;45,00 - 52,00;;50,00 - 60,00;60,00 - 70,00;;6;;Apr-Oct;20m;;;;;F;T;T;F;F;T;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;T;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F
113;00840;203 00;AEGLI;HOTEL;B;3;3***;33;63;Evangelia Kontakos;Loutraki;15 G. Lekka;203 00 Loutraki;KORINTHIA;PELOPONNESE;;;2744-022344;;;;2744-022344;;;;aiglihtl@otenet.gr;www.aiglihotel.gr;;;30,00 & 40,00;;40,00 - 65,00;;;9;;Apr-Oct;10m;500m;;85kms;5kms;F;T;F;T;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;T;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;T;F;F;F;T;F;F;F;F;F;F
114;00841;203 00;AKTI LOUTRAKI;HOTEL;A;4;4****;37;69;Pan.Panayotou;Loutraki;5 G. Leka;203 00 Loutraki;KORINTHIA;PELOPONNESE;;;2744-022338;;;;2744-022160;;2744-022338;2744-022160;;;*;;50,00 & 60,00;;70,00 & 100,00;50,00 - 130,00;;10;;Apr-Oct;20m;;;80kms;1km;F;T;T;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;T;F;T;F;T;F;F;F;F;F;F
115;00842;203 00;ACROPOLE;HOTEL;C;2;2**;15;28;Choice Catering Hotel Tourist-Serv.Alimentation Ltd;Loutraki;11 P. Tsaldari;203 00 Loutraki;KORINTHIA;PELOPONNESE;;;2744-022265;;;;2744-061171;;;;;;;;;;;;;;;May-Oct;100m;;;110kms;1km;T;F;F;T;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;T;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;T;F;F;F;F;F;F
116;00846;203 00;ACHILLION;HOTEL;A;4;4****;52;105;Achillion-Loutraki (S.A.);Loutraki;12 El. Venizelou;203 00 Loutraki;KORINTHIA;PELOPONNESE;;;2744-022271;26725;64084;;2744-026757;;6972189946;2744-026757;;;**;;45,00 & 50,00;;70,00 - 150,00;;;10,00 & 12,00;;Apr-Oct;50m;150m;4kmsKorint;100kms;1,8km;F;T;T;T;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;T;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;T;F;T;F;T;F;F;F;F;F;F
117;00847;203 00;VASSILIKON;HOTEL;B;3;3***;30;55;Mih.Dritsas & Pan.Stavrou Co;Loutraki;10, 25th Martiou Sq.;203 00 Loutraki;KORINTHIA;PELOPONNESE;;;2744-022313;;;;2744-026659;;;;;;;;35,00 & 38,00;;50,00 & 60,00;;;3;;Apr-Oct;100m;;;;700m;T;F;F;T;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;T;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;T;F;F;F;F;F;F;F;F
118;00848;203 00;BRETAGNE;HOTEL;C;2;2**;16;32;Vas.Glykofrides;Loutraki;28 G. Lekka;203 00 Loutraki;KORINTHIA;PELOPONNESE;;;2744-022349;22640;;;2744-022640;;;;;;;;40,00 & 50,00;;40,00 - 60,00;;;8;;Jan-Dec;30m;;;;;F;T;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F
119;00852;203 00;EXCELSIOR;HOTEL;B;3;3***;35;62;Excelsior (S.A.);Loutraki;30, Platia 25th Martiou;203 00 Loutraki;KORINTHIA;PELOPONNESE;;;2744-023806;;;;2744-022254;;;;hotel@excelsior-gr.com;www.excelsior-gr.com;;;40,00 - 90,00;;70,00 - 90,00;100,00 - 120,00;;7,5;;Jan-Dec;30m;2,5kms;;100kms;1km;T;F;T;T;F;F;F;F;F;F;T;F;T;F;F;T;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;T;T;T;F;F;T;T;T;T;F;F;F;F;F;F
120;00853;203 00;HERMES;HOTEL;D;1;E'CLASS;12;21;Io.Tzivas;Loutraki;1 Galinis;203 00 Loutraki;KORINTHIA;PELOPONNESE;;;2744-022509;;;;;;;;;;;;;;;;;;;Jan-Dec;200m;;;;;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F
121;00856;203 00;THEOXENIA;HOTEL;A;4;4****;26;50;Hotel Enterprises Theoxenia-Loutrakiou (S.A.);Loutraki;17 G. Lekka;203 00 Loutraki;KORINTHIA;PELOPONNESE;;;2744-022257;28166;;;2744-028166;;21-07237648;21-07221193;hoteltheoxenia@hotmail.gr;;;;55,00 & 65,00;;80,00 - 90,00;;;6,00 & 8,00;;Jan-Dec;5m;150m;;90kms;3kms;T;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;T;F;F;T;T;F;T;F;F;F;F;F;F
122;00858;203 00;ISTHMIA;HOTEL;C;2;2**;24;44;G.Hatzinas;Loutraki;35 El. Venizelou;203 00 Loutraki;KORINTHIA;PELOPONNESE;;;2744-022510;64181;;;2744-021301;;;;;;;;60,00 & 90,00;;80,00 & 110,00;;;10;;Jan-Dec;50m;3kms;;100kms;300m;T;F;F;T;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;T;F;F;F;T;F;F;F;F;F;F
123;00860;203 00;KARELION;HOTEL;A;4;4****;40;76;Maro Meletakou Hotel Ltd;Loutraki;23 G. Lekka;203 00 Loutraki;KORINTHIA;PELOPONNESE;;;2744-022347;;;;2744-022403;;2744-022347;;;;*;;50,00 - 70,00;;60,00 - 140,00;;;5;;Apr-Oct;5m;1km;;;1,5km;F;T;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;T;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;T;F;T;F;F;F;F;F;F
124;00862;203 00;KOSMOPOLIT;HOTEL;C;2;2**;36;69;Io.Mantas (S.A.);Loutraki;Ilia Spirogiannaki 6;203 00 Loutraki;KORINTHIA;PELOPONNESE;;;2744-022336;69050;;;2744-069051;;2744-022336;;;www.kosmopolit.gr;;;40,00 & 50,00;;50,00 & 75,00;;;5,00 & 7,00;;Jan-Dec;70m;6kmsKorin.;;80kms;1km;T;F;F;T;F;F;F;F;F;F;F;F;F;T;F;F;F;F;F;T;F;F;F;T;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;T;F;T;F;T;T;T;F;T;F;F;F;F;T;F
125;00865;203 00;MARRION;HOTEL;C;2;2**;49;93;Marrion (S.A.);Loutraki;36 G. Lekka;203 00 Loutraki;KORINTHIA;PELOPONNESE;;;2744-022346;;;;2744-063689;;;;marion@kor.forthnet.gr;;;;40,00 & 50,00;;60,00 - 130,00;;;10;;Jan-Dec;20m;200m;;80kms;500m;T;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;T;F;F;T;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;T;T;F;T;F;F;F;F;F;F
126;00866;203 00;GRAND HOTEL;HOTEL;C;2;2**;30;58;Grand Hotel (S.A.);Loutraki;14 El. Venizelou;203 00 Loutraki;KORINTHIA;PELOPONNESE;;;2744-022348;;;;;;2744-022348;;;;;;35,00 & 40,00;;45,00 & 58,00;;;5;;Apr-Oct;30m;;;;1km;F;T;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;T;F;F;F;F;F;F;F;F
127;00871;203 00;BELLE VUE;HOTEL;C;2;2**;12;22;Laz.Triantafyllides;Loutraki;2,K.Boleti;203 00 Loutraki;KORINTHIA;PELOPONNESE;;;2744-026747;;;;2744-062534;232188;;;;;;;40,00 - 50,00;;55,00 - 70,00;;;10;;Mar-Oct;60m;;;;;T;F;F;T;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;T;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;T;F;F;F;T;F;F;F;F;F;F
128;00872;203 00;EKONOMION;HOTEL;C;2;2**;25;48;Alex.Ekonomou;Loutraki;Kentriki Platia;203 00 Loutraki;KORINTHIA;PELOPONNESE;;;2744-022326;;;;2744-028594;;;;;;;;30,00 & 35,00;;35,00 & 40,00;;;6;;Jan-Dec;100m;;;;;T;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;T;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;T;F;F;T;T;F;F;F;F;T;F
129;00875;203 00;AGELIDIS PALACE HOTEL;TRADITIONAL HOTEL;A;4;A'CLASS;43;83;Hotel Enterprises G.Agelides (S.A.);Loutraki;19 G. Lekka;203 00 Loutraki;KORINTHIA;PELOPONNESE;;;2744-026695/6;28231;21490;;2744-063164;;;;agelidis@hotelpalace.gr;www.hotelpalace.gr;*;;50,00 & 60,00;;70,00 - 90,00;100,00 - 140,00;;10,00 & 15,00;20,00 & 30,00;Jan-Dec;3m;100m;;85kms;1km;T;F;T;F;F;T;F;F;F;F;F;F;F;T;F;F;F;F;F;F;F;F;F;T;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;T;F;F;F;F;T;T;F;T;F;F;F;F;T;F
130;00880;203 00;PLAZA;HOTEL;C;2;2**;27;50;Hariklia Ploumidou & Co;Loutraki;32 Platia 25th Martiou;203 00 Loutraki;KORINTHIA;PELOPONNESE;;;2744-022260;;;;2744-022252;;;;;;;;30;;55;;;6;;Jan-Dec;15m;10kms;;80kms;1kms;T;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;T;F;F;F;F;F;F;F;F;F;F;F;F;F;F;T;F;T;F;F;F;F;F;F
131;00886;203 00;MITZITHRA;HOTEL;C;2;2**;43;83;Tourist Enterprises Nik.& Maria Mitzithras Co;Loutraki;25 El. Venizelou;203 00 Loutraki;KORINTHIA;PELOPONNESE;;;2744-026260;26795;;;2744-026277;;2744-022829;2744-026260;mizithra@otenet.gr;www.mitzithras.gr;;;30,00 & 40,00;;50,00 & 65,00;65,00 & 80,00;;6;;Jan-Dec;20m;20kms;;110kms;20kms;F;T;F;F;F;T;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;T;T;F;T;F;F;F;F;F;F
132;00908;180 30;PIGAE;TRADITIONAL HOTEL;A;4;A'CLASS;22;38;G.Nanos & Co;Methana;1 25th Martiou;180 30 Methana;ATTICA - REST OF ATTICA;CENTRAL GREECE;;;2298-092258;;;;2298-092258;;2298-092258;;;;;;30,00 & 35,00;;50,00 & 60,00;;;2;;Joun-Oct;150m;300m;23kms;;500m;T;F;F;T;F;F;F;F;F;F;F;F;F;F;F;T;T;F;T;T;F;F;F;T;T;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;T;F;F;T;F;F;F;F;F;F
133;00929;212 00;OREA ELENI TOU MENELAOU;HOTEL;D;1;1*;5;10;G.Dassis;Mycenae;15 Hr. Tsounta;212 00 Mycenae;ARGOLIDA;PELOPONNESE;;;2751-076225;76434;;;2751-076179;;2751-076225;2751-076179;;;;;;;40;;;6;;Apr-Oct;10kms;15kms;8kms;130kms;500m;F;T;T;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;T;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F
134;00933;846 00;LETO;HOTEL;A;4;4****;25;48;Tourist Enterprises Leto (S.A.);Mikonos (Town);;846 00 Mikonos (Town);CYCLADES ISLANDS;CYCLADES;MIKONOS;;2289-022207;22918;;;2289-024365;293342;2289-022207;2289-023985;Leto@myk.forthnet.gr;www.letohotel.com;**;;150,00 - 295,00;;195,00 - 375,00;;;15,00 & 20,00;40,00 & 45,00;Jan-Dec;30m;200m;;3kms;1km;T;F;T;T;T;F;F;F;F;F;F;F;F;F;F;F;F;F;F;T;F;F;F;F;F;F;T;F;F;F;F;T;F;F;F;F;F;F;F;F;F;F;F;T;F;F;T;T;T;T;F;F;F;F;F;F
135;00942;811 00;ORFEAS;TRADITIONAL HOTEL;C;2;C'CLASS;20;26;Con.Alvanopoulos;Mitilini;3 Kalsakouli Kioski;811 00 Lesvos;LESVOS;AEGEAN ISLANDS;LESVOS;;2251-028523;43466;42650;;2251-021930;;;;info@orfeas-hotel.com;www.orfeas-hotel.com;;;50,00 & 80,00;;60,00 & 90,00;;;5;;Jan-Dec;200m;100m;;7kms;1km;T;F;F;T;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;T;F;T;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;T;T;T;F;T;T;T;F;T;F;F;T;F;F;F
136;00944;843 00;PANTHEON;HOTEL;D;1;1*;5;9;Vass.Georgiades;Naxos (Town);Palia Hora;843 00 Naxos (Town);CYCLADES ISLANDS;CYCLADES;NAXOS;;2285-024335;;;;;;21-08053704;;;;;;40,00 & 45,00;;50,00 & 55,00;;;;;6-8;300m;200m;;3kms;700m;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F
137;00951;303 00;DIETHNES;HOTEL;D;1;1*;4;9;Sp.Kokkinis;Nafpaktos;3 Messolongiou;303 00 Nafpaktos;ETOLOAKARNANIA;CENTRAL GREECE;;;2634-027342;;;;;;;;;;;;;;50;;;;;Jan-Dec;;;;;;F;T;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F
138;00956;211 00;GRANDE BRETAGNE;TRADITIONAL HOTEL;A;4;A'CLASS;20;39;Evrodomous (S.A.);Nafplio;Platia Filellinon;211 00 Nafplio;ARGOLIDA;PELOPONNESE;;;2752-096200;26907;;;2752-096209;;;;info@grandebretagne.com.gr;www.grandebretagne.com.gr;;;140,00 & 150,00;;200,00 & 230,00;230,00 & 250,00;;15,00 & 20,00;25,00 & 30,00;Jan-Dec;;;;;;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F
139;00999;204 00;HERMES;HOTEL;D;1;1*;23;58;Anna Apostolopoulos;Xylokastro;95 I. Ioannou;204 00 Xylokastro;KORINTHIA;PELOPONNESE;;;2743-022250;;;;;;;;nikapos@panafonet.gr;;;;27;;45;;;;;Jan-Dec;120m;;;;1km;F;T;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;T;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F
140;01006;682 00;VIENNI;HOTEL;C;2;2**;79;146;N.Ioannides Hotel Vienni (S.A.);Orestiada;50, Orestou;682 00 Orestiada;EVROS (Incl. Samothraki Island);THRAKI;;;2552-022578;29190;22602;22503;2552-022258;;;;hotel_vienni@mail.gr;;;;;;;;;;;Jan-Dec;110kms;110kms;;100kms;300m;T;F;T;T;F;F;F;F;F;F;F;F;F;T;F;F;F;F;F;T;T;F;F;F;F;F;T;F;F;F;F;F;F;F;F;F;F;F;F;F;F;T;F;F;F;T;F;T;T;T;F;F;F;F;F;F
141;01008;175 61;AVRA;HOTEL;C;2;2**;39;70;Pan.Armatas & Co;Paleo Faliro;3 Nireos;175 61 Paleo Faliro;ATTICA - REST OF ATTICA;CENTRAL GREECE;;;21-09814064/5;;;;21-09814571;;;;avrahot@otenet.gr;www.avrahotel.gr;;;60,00 - 80,00;;80,00 - 110,00;110,00 - 150,00;;12;;Jan-Dec;500m;5kms;6kms;30kms;3kms;T;F;F;T;F;F;F;F;F;F;F;F;T;F;F;F;F;F;F;F;F;F;F;T;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;T;F;F;F;F;F;T;F;T;F;F;F;F;F;F
142;01024;136 74;CYCLAMINA;HOTEL;C;2;2**;14;25;Vassiliki Stamatoukou;Parnitha;Agia Triada;136 74 Parnitha;ATTICA - REST OF ATTICA;CENTRAL GREECE;;;21-02460874;;;;;;;;;;;;20,00 & 25,00;;25,00 & 30,00;;;3;5;Jan-Dec;40kms;;33kms;;;F;F;T;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;T;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F
143;01041;262 21;HELLAS;HOTEL;D;1;D'CLASS;16;32;Sp.& Dionyssia Zavitsanos;Patra;14 Ag. Nikolaou;262 21 Patra;ACHAIA;PELOPONNESE;;;261-0273352;;;;;;;;;;;;;;;;;;;Jan-Dec;2kms;200m;;;;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F
144;01047;262 21;METROPOLIS;HOTEL;D;1;D'CLASS;21;40;Con.Konstantopoulos;Patra;Pl. Trion Simahon;262 21 Patra;ACHAIA;PELOPONNESE;;;261-0277535;;;;;;;;;;;;;;;;;;;Jan-Dec;5kms;200m;;30kms;3kms;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F
145;01069;185 31;IKAROS;HOTEL;D;1;E'CLASS;17;41;Odyss.Spentzos;Pireas;18 Leoharous;185 31 Pireas;ATTICA - PIRAEUS;CENTRAL GREECE;;;21-04129305/6;;;;21-04177024;;;;;;;;;;40,00 & 50,00;;;;;Jan-Dec;;;;40kms;;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F
146;01080;184 50;NEA SMYRNI;HOTEL;D;1;1*;19;26;Pant.Palgemezis-V.Balanakis & Co;Nikea;13 Kiprou;184 50 Nikea;ATTICA - REST OF ATTICA;CENTRAL GREECE;;;21-04912355;;;;21-04933363;;;;;;;;45;;60;;;;;Jan-Dec;10kms;4kms;;15kms;1km;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;T;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F
147;01096;185 31;SPARTI;HOTEL;D;1;1*;22;51;Eleni Krontiras;Pireas;18 Kapodistriou;185 31 Pireas;ATTICA - PIRAEUS;CENTRAL GREECE;;;21-04177882;;;;;;;;;;;;;;50;;;;;Jan-Dec;2kms;200m;;40kms;1,5km;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F
148;01117;180 20;MANESSI;HOTEL;C;2;2**;16;25;Kyr.Manessis (S.A.);Poros;Paralia;180 20 Poros;ATTICA - SARONIC ISLANDS;CENTRAL GREECE;POROS;;2298-022273;;;;2298-024345;;;;manessis@otenet.gr;www.manessi.com;;;63,00 - 74,00;;73,00 - 83,00;;;5;;Jan-Dec;1,5km;15m;;;200m;T;F;F;T;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;T;F;F;F;F;F;F
